# Specific heat of Cu from fig 7 of
# Mahmood, W., Anwar, M. S., Zia, W., Am. J. Phys., 79 1099 (2011).
# T (K)				CV (J/mol/K)         sig CV
1.200000000000000000e+02 1.707905138339920370e+01 1.225296442687749732e+00
1.300900900900900865e+02 1.800790513833991824e+01 9.683794466403163881e-01
1.398198198198198270e+02 1.860079051383398863e+01 5.138339920948631345e-01
1.499099099099099135e+02 1.905533596837944188e+01 7.905138339920974033e-01
1.560360360360360232e+02 1.921343873517786349e+01 6.324110671936757910e-01
1.809009009009008935e+02 2.055731225296442233e+01 6.521739130434802689e-01
2.118918918918918735e+02 2.245454545454544970e+01 4.545454545454568063e-01
2.277477477477477805e+02 2.358102766798418770e+01 3.952569169960469253e-01
2.836036036036035739e+02 2.362055335968378955e+01 2.173913043478279405e-01
